temperature C 	 humidity % 	 gyroX 	 gyroY 	 gyroZ 	 accelX 	 accelY 	 accelZ 	 accelTotal 	 pressureIMU 	 temperatureIMU 	 altitude 	
17	7	-0.19	-0.44	0.62	-0.41	-0.17	-9.70	252.93	2.87	16.65	29807.35	
17	7	-0.49	-0.60	0.58	-0.21	-0.11	-9.54	253.14	2.89	16.68	29791.90	
17	7	-0.19	-0.30	0.68	-0.08	-0.07	-9.51	252.87	2.88	16.66	29803.13	
17	7	0.11	-0.57	0.38	-0.08	-0.06	-9.65	252.52	2.88	16.67	29797.28	
17	7	-0.36	-0.53	0.31	-0.26	-0.01	-9.72	252.53	2.90	16.67	29785.36	
17	7	0.18	-0.17	0.63	-0.28	-0.16	-9.56	252.96	2.89	16.68	29788.63	
17	7	1.72	-0.39	0.67	-0.23	-0.06	-9.81	252.64	2.90	16.67	29779.54	
17	7	-0.60	-0.34	0.26	-0.33	-0.09	-9.61	252.57	2.89	16.70	29789.56	
17	7	0.03	-0.38	0.39	-0.26	-0.13	-9.57	252.12	2.89	16.70	29790.73	
17	7	0.12	-0.16	0.41	-0.08	-0.09	-9.48	252.75	2.92	16.69	29765.37	
17	7	0.21	-0.32	0.46	-0.18	-0.06	-9.56	252.81	2.90	16.69	29783.03	
17	6	0.01	-0.22	0.52	-0.24	-0.10	-9.62	252.74	2.91	16.70	29777.68	
17	7	-0.24	-0.41	0.19	-0.13	-0.11	-9.68	252.84	2.90	16.69	29786.29	
17	6	-0.43	-0.45	0.72	-0.26	-0.11	-9.52	252.86	2.91	16.70	29777.68	
17	6	-0.21	-0.36	0.42	-0.35	-0.10	-9.64	252.96	2.90	16.70	29781.87	
17	6	-0.31	-0.36	0.41	-0.21	-0.06	-9.65	253.41	2.92	16.73	29765.37	
17	6	0.13	-0.37	0.69	-0.30	-0.06	-9.59	252.57	2.91	16.72	29769.77	
17	6	-0.65	-0.51	0.56	-0.25	-0.12	-9.75	253.08	2.92	16.73	29760.96	
17	6	-0.06	-0.49	0.65	-0.10	-0.16	-9.55	252.16	2.92	16.71	29765.37	
17	6	0.08	-0.47	0.39	-0.38	-0.05	-9.65	252.83	2.91	16.74	29771.86	
17	6	-0.14	-0.31	0.54	-0.28	-0.07	-9.57	252.70	2.90	16.72	29781.87	
17	6	0.29	-0.41	0.62	-0.02	-0.05	-9.47	252.65	2.91	16.72	29776.28	
17	6	-0.37	-0.54	0.52	-0.17	-0.08	-9.59	253.04	2.92	16.72	29767.69	
17	6	-0.04	-0.53	0.43	-0.36	-0.10	-9.74	253.15	2.91	16.70	29777.68	
17	6	-0.38	-0.39	0.56	-0.24	-0.06	-9.51	252.77	2.93	16.74	29757.72	
17	6	-0.02	-0.28	0.46	-0.42	-0.03	-9.63	252.86	2.92	16.74	29760.04	
17	6	0.32	-0.36	0.14	-0.32	-0.12	-9.65	253.38	2.93	16.76	29750.10	
17	6	-0.36	-0.19	0.40	-0.17	-0.10	-9.56	253.04	2.93	16.75	29752.18	
17	6	0.10	-0.31	0.32	-0.17	-0.09	-9.53	252.25	2.93	16.75	29754.25	
17	6	-0.42	-0.36	0.22	-0.11	-0.07	-9.67	253.29	2.92	16.74	29760.96	
17	6	-0.09	-0.21	0.48	-0.20	-0.08	-9.58	252.98	2.94	16.74	29747.79	
17	6	-0.32	-0.65	0.31	-0.18	-0.11	-9.70	252.97	2.94	16.75	29744.33	
17	6	-0.45	-0.46	0.31	-0.33	-0.05	-9.66	252.66	2.93	16.79	29751.02	
17	6	-0.48	-0.48	0.51	-0.36	-0.07	-9.60	252.99	2.96	16.76	29729.16	
17	6	-0.16	-0.29	0.41	-0.16	-0.11	-9.59	252.92	2.94	16.76	29746.64	
17	6	-0.04	-0.38	0.35	-0.10	-0.11	-9.47	252.81	2.92	16.73	29763.05	
17	6	0.17	-0.24	0.48	-0.32	-0.14	-9.58	252.57	2.93	16.75	29754.25	
17	6	0.20	-0.38	0.38	-0.28	-0.09	-9.72	252.51	2.94	16.77	29743.41	
17	6	-0.16	-0.57	0.46	-0.05	-0.10	-9.53	253.12	2.96	16.80	29728.01	
17	6	-1.87	-0.50	0.40	-0.33	-0.07	-9.59	252.81	2.94	16.77	29740.19	
17	6	-0.19	-0.35	0.44	-0.33	-0.09	-9.60	252.54	2.94	16.77	29741.11	
17	6	-0.11	-0.38	0.42	-0.07	-0.09	-9.53	252.78	2.96	16.78	29728.01	
17	6	0.16	-0.19	0.53	-0.27	-0.13	-9.56	253.11	2.95	16.78	29736.73	
17	5	-0.56	-0.36	0.60	-0.36	-0.07	-9.92	253.12	2.95	16.77	29734.67	
17	5	0.02	-0.51	0.64	-0.18	-0.13	-9.58	253.22	2.96	16.80	29726.86	
17	5	-0.36	-0.46	0.38	-0.16	-0.14	-9.65	252.97	2.95	16.77	29735.82	
17	5	-0.25	-0.42	0.45	-0.25	-0.16	-9.59	253.21	2.94	16.82	29743.41	
17	5	-0.11	-0.39	0.41	-0.27	0.02	-9.42	252.68	2.96	16.80	29725.95	
17	5	-0.78	-0.47	0.67	-0.35	-0.10	-9.71	252.97	2.97	16.81	29719.31	
17	5	-0.18	-0.35	0.50	-0.33	-0.11	-9.58	252.95	2.98	16.83	29711.77	
17	5	-0.24	-0.51	0.74	-0.26	-0.06	-9.57	253.03	2.97	16.81	29719.31	
17	5	-0.16	-0.42	0.38	-0.19	-0.13	-9.56	253.54	2.96	16.81	29723.66	
17	5	-0.04	-0.33	0.63	-0.22	-0.07	-9.60	252.99	2.97	16.81	29720.45	
17	5	-0.47	-0.58	0.72	-0.08	-0.02	-9.54	253.10	2.96	16.81	29722.74	
17	5	-0.23	-0.55	0.42	-0.16	-0.05	-9.51	252.53	2.96	16.84	29721.37	
17	5	-0.25	-0.37	0.58	-0.11	-0.11	-9.80	252.61	2.96	16.83	29725.95	
17	5	0.17	-0.65	0.30	-0.30	-0.11	-9.56	252.52	2.98	16.84	29710.62	
17	5	-0.01	-0.25	0.57	-0.20	-0.10	-9.59	252.95	2.97	16.83	29713.82	
17	5	-0.01	-0.32	0.40	-0.36	-0.06	-9.71	252.93	2.98	16.83	29708.57	
17	5	-0.54	-0.70	0.62	-0.40	-0.09	-9.67	252.82	2.98	16.83	29710.62	
17	5	-0.11	-0.39	0.31	-0.21	-0.08	-9.56	252.85	2.98	16.84	29708.57	
17	5	-0.02	-0.45	0.38	-0.09	-0.06	-9.60	253.62	2.99	16.85	29701.96	
17	5	-0.07	-0.14	0.38	-0.21	-0.03	-9.62	252.80	2.97	16.82	29718.16	
17	5	0.25	-0.34	0.24	-0.10	-0.02	-9.58	253.03	2.98	16.84	29708.57	
17	5	-0.14	-0.43	0.54	-0.17	-0.08	-9.55	253.13	2.99	16.85	29700.83	
17	5	-2.18	-0.11	0.33	-0.40	-0.17	-9.64	252.84	2.98	16.83	29710.62	
17	5	-0.22	-0.48	0.41	-0.25	-0.13	-9.70	252.53	3.01	16.91	29680.41	
17	5	-0.05	-0.34	0.52	-0.24	-0.15	-9.60	252.37	3.00	16.84	29685.84	
17	5	0.23	-0.45	0.43	-0.38	-0.12	-9.64	252.75	2.98	16.86	29707.43	
17	5	-0.11	-0.60	0.51	-0.35	-0.02	-9.70	253.11	3.01	16.85	29677.02	
17	5	0.21	-0.20	0.24	-0.13	-0.05	-9.71	252.92	3.00	16.86	29692.19	
17	5	-0.23	-0.38	0.53	-0.17	-0.07	-9.67	253.39	3.01	16.90	29680.41	
17	5	-0.26	-0.55	0.33	-0.12	-0.02	-9.49	252.89	2.99	16.85	29700.83	
17	5	0.23	-0.31	0.52	-0.28	-0.05	-9.56	252.57	3.00	16.87	29691.06	
17	5	-0.44	-0.68	0.31	-0.24	-0.13	-9.62	253.01	3.02	16.91	29668.67	
17	5	0.28	-0.16	0.33	-0.27	-0.12	-9.81	252.50	3.01	16.90	29677.02	
17	5	-0.04	-0.50	0.60	-0.22	-0.10	-9.66	253.02	3.00	16.88	29686.75	
17	5	-0.38	-0.38	0.45	-0.20	-0.12	-9.56	252.53	3.04	16.94	29653.60	
17	5	0.01	-0.37	0.47	-0.11	-0.09	-9.59	252.54	3.03	16.92	29664.17	
17	5	-0.49	-0.49	0.46	-0.21	-0.07	-9.54	252.81	3.05	16.97	29640.61	
17	5	-0.47	-0.48	0.35	-0.15	-0.05	-9.58	252.81	3.00	16.94	29684.71	
17	5	-0.31	-0.34	0.60	-0.03	-0.09	-9.57	252.81	3.03	16.93	29663.26	
17	5	-0.07	-0.17	0.25	-0.43	-0.08	-9.68	253.28	3.02	16.86	29667.32	
17	5	0.25	-0.69	0.47	-0.36	-0.12	-9.81	252.72	3.00	16.89	29690.15	
17	5	0.09	-0.52	0.46	-0.20	-0.05	-9.58	253.00	3.02	16.94	29668.67	
17	5	-0.02	-0.59	0.36	-0.20	-0.07	-9.57	253.18	3.04	16.92	29651.58	
17	5	0.13	-0.29	0.67	-0.15	-0.10	-9.58	252.59	3.04	16.93	29650.24	
17	5	-0.54	-0.25	0.52	-0.22	-0.11	-9.60	252.81	3.04	16.94	29651.58	
17	5	0.04	-0.17	0.38	-0.44	-0.10	-9.68	252.66	3.05	16.95	29640.61	
17	5	0.00	-0.14	0.46	-0.34	-0.08	-9.71	252.72	3.04	16.94	29654.72	
17	5	0.09	-0.56	0.48	-0.26	-0.17	-9.64	252.88	3.04	16.95	29648.45	
17	5	2.03	-0.43	0.54	-0.29	-0.14	-9.70	252.69	3.03	16.94	29656.74	
17	5	-0.65	-0.68	0.47	0.02	-0.09	-9.44	253.30	3.05	16.96	29642.84	
17	5	0.08	-0.58	0.43	-0.11	-0.05	-9.50	252.32	3.06	16.99	29629.22	
17	5	0.08	-0.35	0.57	-0.26	-0.12	-9.63	252.49	3.05	16.96	29646.20	
17	5	-0.08	-0.40	0.16	-0.23	-0.09	-9.66	253.09	3.05	16.96	29646.20	
17	5	0.02	-0.34	0.69	-0.23	-0.11	-9.62	252.79	3.05	16.98	29642.84	
17	5	-0.53	-0.15	0.31	-0.34	-0.18	-9.67	252.79	3.06	16.98	29636.59	
17	5	-0.14	-0.31	0.66	-0.39	-0.09	-9.73	252.97	3.07	16.96	29628.11	
17	5	-0.11	-0.20	0.60	-0.36	-0.10	-9.63	253.17	3.07	16.99	29622.77	
17	5	-0.12	-0.51	0.55	-0.20	-0.12	-9.55	253.36	3.05	17.01	29638.82	
17	5	2.17	-0.34	0.61	-0.05	-0.03	-9.54	253.05	3.05	16.96	29640.61	
17	5	-0.47	-0.54	0.54	-0.18	-0.02	-9.59	252.62	3.08	17.02	29612.33	
17	5	-0.09	-0.52	0.60	-0.24	-0.13	-9.55	252.83	3.06	16.98	29636.59	
17	5	-0.11	-0.48	0.24	-0.12	-0.08	-9.72	252.73	3.07	17.00	29625.88	
17	5	-0.17	-0.22	0.53	-0.16	-0.10	-9.61	253.26	3.07	16.99	29627.00	
17	5	-0.08	-0.31	0.41	-0.23	-0.07	-9.60	253.21	3.06	16.98	29633.24	
17	5	-0.20	-0.41	0.57	-0.23	-0.08	-9.58	252.99	3.06	16.99	29630.12	
17	5	-0.04	-0.46	0.39	-0.24	-0.11	-9.59	253.31	3.07	17.00	29621.88	
17	5	-0.27	-0.46	0.29	-0.26	-0.09	-9.60	253.20	3.05	17.00	29646.20	
17	5	0.13	-0.31	0.24	-0.23	-0.07	-9.57	253.05	3.09	17.03	29607.90	
17	5	-0.21	-0.48	0.57	-0.23	-0.16	-9.55	253.01	3.06	17.01	29630.12	
17	5	-0.22	-0.34	0.28	-0.20	-0.13	-9.57	252.83	3.09	17.04	29609.01	
17	5	-0.07	-0.46	0.21	-0.23	-0.09	-9.58	252.45	3.10	17.06	29596.40	
17	5	-0.11	-0.27	0.39	-0.23	-0.07	-9.59	252.61	3.10	17.04	29599.49	
17	5	0.12	-0.30	0.52	-0.21	-0.11	-9.55	253.23	3.10	17.05	29596.40	
17	5	0.04	-0.16	0.35	-0.23	-0.10	-9.60	253.15	3.12	17.09	29576.59	
17	5	-0.08	-0.45	0.40	-0.22	-0.10	-9.59	253.13	3.12	17.09	29579.67	
18	6	-0.23	-0.32	0.30	-0.24	-0.10	-9.60	253.43	3.10	17.05	29598.61	
18	6	0.11	-0.35	0.34	-0.24	-0.12	-9.58	253.27	3.10	17.06	29594.19	
18	6	-0.23	-0.20	0.52	-0.22	-0.06	-9.61	252.89	3.10	17.05	29596.40	
18	6	-0.32	-0.48	0.38	-0.26	-0.11	-9.61	253.66	3.11	17.07	29590.01	
18	6	-0.15	-0.46	0.43	-0.21	-0.09	-9.53	252.36	3.10	17.06	29594.19	
18	6	-0.20	-0.39	0.52	-0.23	-0.10	-9.58	252.69	3.10	17.10	29595.52	
18	6	-0.07	-0.60	0.59	-0.22	-0.09	-9.62	253.25	3.10	17.06	29597.50	
18	6	-0.22	-0.29	0.32	-0.24	-0.09	-9.63	252.77	3.13	17.07	29571.33	
18	6	0.05	-0.49	0.29	-0.24	-0.03	-9.64	252.50	3.12	17.12	29581.64	
18	6	-0.08	-0.41	0.56	-0.25	-0.07	-9.60	253.19	3.14	17.14	29559.95	
18	6	0.04	-0.45	0.68	-0.23	-0.11	-9.58	253.71	3.13	17.11	29568.04	
18	7	0.07	-0.46	0.57	-0.25	-0.15	-9.58	253.10	3.12	17.09	29576.59	
18	7	-0.13	-0.25	0.27	-0.21	-0.11	-9.58	252.81	3.13	17.11	29570.23	
18	7	-0.14	-0.31	0.37	-0.23	-0.12	-9.61	253.67	3.13	17.11	29565.85	
18	7	-0.21	-0.47	0.51	-0.20	-0.11	-9.58	253.23	3.15	17.14	29551.44	
18	7	-0.28	-0.31	0.43	-0.20	-0.08	-9.63	253.00	3.14	17.12	29564.10	
18	7	-0.12	-0.38	0.60	-0.23	-0.09	-9.55	252.93	3.16	17.16	29543.17	
18	7	-0.05	-0.40	0.54	-0.21	-0.11	-9.62	253.40	3.13	17.11	29565.85	
18	7	-0.03	-0.40	0.72	-0.21	-0.11	-9.56	253.18	3.14	17.13	29559.95	
18	7	-0.13	-0.38	0.30	-0.23	-0.12	-9.57	253.13	3.16	17.14	29539.04	
18	7	-0.31	-0.37	0.46	-0.25	-0.10	-9.62	253.34	3.15	17.15	29554.71	
18	7	0.30	-0.35	0.67	-0.23	-0.05	-9.63	253.76	4.84	17.10	28291.81	
18	7	-0.67	-0.30	-0.06	-0.25	-0.12	-9.59	253.30	17.35	17.06	23884.21	
18	8	0.03	-0.52	0.16	-0.24	-0.12	-9.54	252.68	31.02	17.05	21494.01	
18	8	0.82	-0.02	0.55	-0.18	-0.07	-9.60	252.94	43.62	17.06	19964.22	
18	8	-0.29	-0.37	0.76	-0.23	-0.08	-9.60	252.87	55.51	17.04	18820.00	
18	9	-0.57	-0.13	0.13	-0.21	-0.12	-9.58	253.20	68.39	17.01	17786.99	
18	9	0.10	-0.34	0.48	-0.24	-0.08	-9.60	252.86	80.96	17.01	16921.55	
18	10	-0.13	-0.34	0.49	-0.24	-0.08	-9.62	253.21	92.88	17.06	16195.29	
18	10	0.52	-0.40	0.55	-0.22	-0.09	-9.58	252.89	106.03	17.10	15477.91	
18	11	-0.62	-0.52	0.54	-0.21	-0.10	-9.65	253.29	118.55	17.10	14858.58	
18	12	-0.26	-0.46	0.72	-0.23	-0.08	-9.61	253.10	131.13	17.12	14287.18	
18	12	-0.27	-0.47	-0.03	-0.26	-0.10	-9.65	252.48	143.20	17.17	13780.02	
19	13	-0.28	-0.33	0.47	-0.22	-0.09	-9.65	252.77	154.79	17.26	13324.04	
19	14	0.01	-0.38	0.89	-0.22	-0.10	-9.63	253.04	166.65	17.33	12885.63	
19	15	0.37	-0.40	0.48	-0.23	-0.08	-9.61	252.86	178.53	17.45	12470.74	
19	15	0.05	-0.64	0.37	-0.22	-0.11	-9.54	253.16	189.84	17.52	12096.38	
19	16	-0.06	-0.12	0.11	-0.24	-0.12	-9.62	253.08	201.09	17.59	11741.16	
19	17	-0.49	-0.47	0.38	-0.25	-0.10	-9.60	253.31	211.92	17.65	11414.24	
19	18	-0.24	-0.69	0.75	-0.24	-0.11	-9.62	252.96	222.48	17.76	11108.31	
19	18	-0.12	-0.53	0.75	-0.19	-0.10	-9.57	253.36	232.78	17.80	10821.01	
19	19	-0.12	-0.43	0.49	-0.22	-0.08	-9.62	252.64	243.42	17.90	10534.97	
20	20	-0.46	-0.44	0.20	-0.24	-0.11	-9.63	253.08	254.65	18.00	10243.59	
20	21	-0.49	-0.67	0.41	-0.23	-0.09	-9.62	252.96	265.66	18.00	9967.98	
20	22	-0.02	-0.52	0.39	-0.23	-0.08	-9.58	252.89	277.16	18.11	9689.81	
20	22	-0.31	-0.47	0.25	-0.26	-0.11	-9.61	253.25	288.97	18.20	9413.79	
20	23	0.03	-0.35	0.53	-0.24	-0.08	-9.62	253.34	301.68	18.24	9126.65	
20	24	-0.94	-0.74	0.32	-0.24	-0.14	-9.52	253.13	314.43	18.37	8848.20	
20	25	-0.36	-0.04	1.24	-0.24	-0.08	-9.61	253.04	330.21	18.46	8516.10	
21	27	-1.72	-0.91	0.20	-0.21	-0.12	-9.68	253.47	358.41	18.70	7953.33	
21	28	-0.74	-0.55	-0.51	-0.25	-0.09	-9.65	253.30	388.09	19.01	7398.52	
21	27	-0.58	-0.59	-0.05	-0.23	-0.06	-9.60	253.17	421.47	19.31	6814.11	
21	28	-0.01	-0.17	0.17	-0.24	-0.10	-9.64	253.26	453.27	19.55	6291.20	
21	29	-0.21	-0.38	0.43	-0.29	-0.07	-9.58	253.50	484.36	19.75	5808.12	
21	30	-0.34	-0.55	0.46	-0.23	-0.11	-9.61	253.90	515.13	19.94	5354.00	
22	33	-0.30	-0.52	0.43	-0.24	-0.09	-9.59	253.11	546.04	20.07	4919.43	
22	34	-0.38	-0.17	0.36	-0.22	-0.12	-9.63	252.90	576.69	20.20	4507.80	
22	35	-0.15	-0.45	0.88	-0.24	-0.11	-9.60	253.53	606.00	20.27	4130.34	
22	37	0.05	-0.31	0.33	-0.19	-0.10	-9.59	253.23	636.05	20.39	3758.55	
22	38	-0.24	-0.29	0.42	-0.23	-0.11	-9.55	253.66	665.75	20.53	3404.67	
23	40	-0.21	-0.25	0.67	-0.26	-0.10	-9.63	253.54	712.02	20.74	2878.13	
23	42	-0.33	-0.35	0.28	-0.24	-0.11	-9.61	253.77	758.74	21.05	2373.89	
23	43	-0.12	-0.46	0.62	-0.25	-0.09	-9.58	253.81	805.82	21.31	1890.55	
23	45	-0.35	-0.04	0.17	-0.25	-0.08	-9.59	253.61	851.14	21.61	1446.34	
24	47	-0.24	-0.19	0.16	-0.26	-0.09	-9.58	252.92	893.24	21.75	1050.61	
24	48	-0.31	-0.18	0.53	-0.22	-0.07	-9.61	253.51	932.94	21.63	691.06	
24	49	-0.37	-0.56	0.77	-0.22	-0.10	-9.62	253.72	968.93	21.55	375.67	
25	50	-0.25	-0.52	0.21	-0.23	-0.10	-9.62	253.97	997.81	21.51	129.36	
25	51	-0.45	-0.31	0.66	-0.23	-0.07	-9.61	253.66	1010.79	21.43	20.53	
25	52	-0.23	-0.38	0.36	-0.23	-0.11	-9.60	254.01	1010.82	21.38	20.29	
25	53	-0.07	-0.42	0.29	-0.22	-0.08	-9.56	253.96	1010.90	21.33	19.58	
25	52	-0.13	-0.57	0.40	-0.24	-0.09	-9.60	253.46	1010.80	21.27	20.38	
25	51	-0.04	-0.46	0.31	-0.23	-0.12	-9.59	253.66	1010.85	21.20	20.02	
25	50	-0.10	-0.28	0.55	-0.25	-0.11	-9.63	253.58	1010.90	21.15	19.55	
26	50	-0.16	-0.28	0.31	-0.20	-0.07	-9.60	253.86	1010.95	21.13	19.15	
26	48	-0.22	-0.42	0.40	-0.16	-0.05	-9.66	253.26	1011.07	21.11	18.14	
26	47	-0.02	-0.64	0.38	-0.20	-0.09	-9.61	253.70	1011.00	21.05	18.72	
26	46	-0.13	-0.63	0.46	-0.23	-0.10	-9.61	253.88	1011.00	21.03	18.73	
26	44	-0.36	-0.48	0.42	-0.21	-0.09	-9.63	253.85	1011.02	20.99	18.56	
26	43	-0.34	-0.18	0.28	-0.22	-0.11	-9.64	253.86	1010.90	20.93	19.56	
26	42	-0.30	-0.70	0.34	-0.27	-0.11	-9.61	253.35	1010.87	20.90	19.85	
26	41	-0.22	-0.59	0.81	-0.22	-0.15	-9.56	254.14	1011.06	20.93	18.21	
26	41	-0.11	-0.51	0.18	-0.22	-0.08	-9.61	254.02	1010.99	20.91	18.81	
26	40	-0.24	-0.49	0.37	-0.22	-0.07	-9.61	253.34	1011.08	20.91	18.07	
26	41	-0.27	-0.24	0.43	-0.21	-0.11	-9.62	254.03	1011.02	20.92	18.59	
26	42	-0.11	-0.19	0.28	-0.25	-0.12	-9.64	253.99	1011.18	20.89	17.25	
26	43	-0.11	-0.46	0.11	-0.21	-0.09	-9.59	253.59	1011.12	20.91	17.78	
25	43	-0.37	-0.11	0.46	-0.21	-0.08	-9.59	254.12	1011.04	20.86	18.39	
25	43	-0.17	-0.46	0.35	-0.22	-0.10	-9.59	254.07	1011.12	20.89	17.77	
25	43	-0.20	-0.36	0.38	-0.21	-0.10	-9.67	253.43	1011.07	20.88	18.15	
25	42	-0.24	-0.54	0.31	-0.22	-0.10	-9.65	253.73	1011.07	20.86	18.12	
25	41	-0.15	-0.66	0.31	-0.25	-0.07	-9.61	253.63	1011.14	20.86	17.57	
25	40	-0.20	-0.53	0.55	-0.21	-0.08	-9.64	253.72	1011.13	20.85	17.68	
25	40	-0.16	-0.51	0.32	-0.24	-0.10	-9.65	253.76	1011.07	20.87	18.13	
25	41	-0.39	-0.33	0.33	-0.19	-0.11	-9.63	253.74	1011.07	20.87	18.16	
25	41	-0.09	-0.35	0.43	-0.24	-0.11	-9.59	253.77	1011.12	20.84	17.73	
25	42	-0.06	-0.42	0.32	-0.25	-0.11	-9.62	253.64	1011.28	20.88	16.42	
25	42	-0.11	-0.53	0.31	-0.22	-0.11	-9.63	254.57	1011.15	20.85	17.51	
25	42	-0.33	-0.58	0.31	-0.25	-0.11	-9.61	254.35	1011.13	20.86	17.66	
25	43	-0.06	-0.32	0.35	-0.25	-0.09	-9.58	253.95	1011.18	20.86	17.25	
25	43	-0.08	-0.57	0.18	-0.22	-0.11	-9.62	254.20	1011.10	20.85	17.88	
25	42	-0.14	-0.34	0.37	-0.23	-0.07	-9.63	254.26	1011.20	20.84	17.11	
25	42	-0.25	-0.27	0.46	-0.23	-0.08	-9.60	253.59	1011.12	20.84	17.75	
25	42	-0.14	-0.60	0.36	-0.22	-0.07	-9.66	253.73	1011.14	20.86	17.56	
25	43	-0.25	-0.29	0.44	-0.25	-0.09	-9.58	253.81	1011.11	20.84	17.80	
25	44	-0.12	-0.59	0.38	-0.22	-0.09	-9.63	253.80	1011.16	20.85	17.40	
25	44	-0.35	-0.48	0.46	-0.21	-0.10	-9.61	253.71	1011.25	20.85	16.64	
25	44	-0.10	-0.37	0.25	-0.21	-0.09	-9.63	253.59	1011.15	20.88	17.50	
24	44	-0.10	-0.39	0.33	-0.23	-0.08	-9.61	253.88	1011.22	20.87	16.92	
24	46	-0.19	-0.47	0.44	-0.25	-0.13	-9.58	253.12	1011.28	20.89	16.40	
24	47	-0.11	-0.50	0.31	-0.24	-0.09	-9.66	253.94	1011.20	20.93	17.06	
24	48	-0.19	-0.38	0.23	-0.23	-0.09	-9.63	253.52	1011.09	20.87	17.98	
24	48	0.17	-0.32	0.21	-0.22	-0.13	-9.60	254.19	1011.16	20.89	17.43	
24	48	-0.21	-0.43	0.50	-0.24	-0.11	-9.64	254.14	1011.19	20.91	17.14	
24	49	-0.12	-0.38	0.41	-0.22	-0.11	-9.61	253.29	1011.27	20.93	16.54	
24	49	-0.05	-0.38	0.38	-0.28	-0.11	-9.50	254.17	1011.24	20.94	16.77	
24	50	-0.17	-0.41	0.31	-0.23	-0.09	-9.60	253.89	1011.33	20.98	16.01	
24	49	0.12	-0.19	0.38	-0.21	-0.10	-9.66	253.83	1011.18	20.92	17.28	
24	48	-0.04	-0.33	0.23	-0.23	-0.12	-9.58	253.66	1011.25	20.96	16.70	
24	48	-0.32	-0.50	0.30	-0.22	-0.10	-9.59	254.02	1011.18	20.94	17.22	
24	48	-0.05	-0.40	0.31	-0.24	-0.08	-9.59	254.19	1011.31	20.99	16.13	
24	47	0.04	-0.35	0.31	-0.26	-0.09	-9.62	254.42	1011.26	20.95	16.56	
24	47	-0.33	-0.42	0.15	-0.24	-0.09	-9.59	253.84	1011.34	20.96	15.88	
24	47	-0.26	-0.45	0.41	-0.22	-0.10	-9.63	254.50	1011.20	20.98	17.08	
24	49	-0.11	-0.21	0.17	-0.24	-0.10	-9.81	254.73	1011.11	20.99	17.85	
24	50	-135.84	-205.56	151.01	-7.22	5.77	-3.38	262.05	1011.22	21.05	16.92	
24	51	-6.99	-2.50	5.72	-9.81	-0.27	0.13	270.64	1011.27	21.27	16.48	
24	53	-9.62	5.67	-2.16	-9.82	1.18	2.32	270.31	1011.20	21.36	17.05	
24	55	-9.32	-0.43	6.95	-9.16	-1.40	3.35	273.62	1011.26	21.56	16.61	
24	57	-10.77	2.15	-1.82	-9.45	-0.60	4.03	272.80	1011.21	21.62	16.99	
24	58	-63.80	-1.45	11.47	-8.43	-1.30	3.91	269.50	1011.22	21.78	16.89	
24	59	-4.15	-9.00	47.63	-9.54	-2.17	4.48	270.38	1011.30	21.91	16.21	
24	60	145.62	47.69	10.08	-9.59	-0.45	-2.14	276.62	1011.21	22.00	16.98	
24	61	-30.83	-11.36	42.81	-9.99	1.22	5.22	281.95	1011.26	22.12	16.57	
24	62	-57.74	-21.80	2.08	-9.59	0.18	4.05	273.66	1011.34	22.23	15.92	
24	63	-14.18	-0.26	9.56	-8.09	-2.80	1.90	272.30	1011.33	22.35	16.00	
24	63	-47.65	-15.91	57.97	-9.04	-1.33	6.19	259.83	1011.32	22.41	16.06	
24	64	-20.85	-7.26	41.39	-7.56	-2.37	4.41	272.35	1011.29	22.54	16.33	
24	65	-54.15	-44.15	129.22	-8.61	0.18	7.63	277.58	1011.28	22.65	16.44	
24	65	13.39	5.63	-43.01	-4.39	-1.47	2.14	292.69	1011.32	22.76	16.11	
24	66	18.94	-31.97	-39.02	-9.73	0.13	6.94	288.07	1011.39	22.89	15.50	
24	66	29.23	6.73	-28.77	-9.58	-0.06	7.86	284.74	1011.40	22.99	15.45	
24	67	-28.52	-13.88	16.98	-7.06	-2.03	4.90	290.01	1011.42	23.13	15.22	
24	67	13.12	53.12	-41.26	-6.49	-0.66	5.64	287.64	1011.54	23.27	14.25	
24	67	-108.03	56.89	128.78	-7.82	2.15	7.28	281.06	1011.43	23.32	15.18	
24	67	-14.11	-26.71	-45.66	-4.03	-0.54	5.84	282.22	1011.52	23.40	14.41	
24	68	11.95	-17.95	-14.15	-8.56	0.73	6.04	275.28	1011.45	23.46	14.96	
24	68	1.06	1.51	-10.24	-5.30	4.15	6.94	271.60	1011.67	23.57	13.19	
24	68	5.91	1.28	39.41	0.60	-1.85	8.35	260.54	1011.62	23.62	13.55	
24	68	0.04	-0.34	0.23	-0.47	-0.13	10.12	260.70	1011.48	23.63	14.73	
24	68	0.04	-0.33	0.40	-0.47	-0.13	10.15	259.96	1011.57	23.73	14.03	
24	68	-0.93	-0.66	10.68	-0.47	0.11	10.15	259.88	1011.53	23.77	14.33	
24	68	-195.56	-35.65	-79.97	-0.51	-5.83	7.52	257.16	1011.64	23.87	13.38	
24	68	-17.22	1.65	59.73	4.07	0.25	8.20	253.82	1011.52	23.93	14.41	
